gender,birthdate,ypc,current_premium,age
M,4/9/1977,5,1059.16,45.66
M,4/20/1977,5,852.81,45.63
M,5/5/1977,5,1359.87,45.59
M,5/11/1977,5,732.61,45.57
F,6/7/1977,5,654.95,45.50
M,6/25/1977,5,871.25,45.45
M,11/21/1977,5,1098.54,45.04
F,12/10/1977,5,630.3,44.99
M,12/18/1977,5,1053.6,44.97
F,1/13/1978,5,1649.65,44.89
M,1/18/1978,5,738.97,44.88
M,2/3/1978,5,965.73,44.84
M,2/17/1978,5,598.91,44.80
M,3/31/1978,5,600.8,44.68
M,5/3/1978,5,882.13,44.59
F,5/15/1978,5,1322.45,44.56
M,6/24/1978,5,1146.7,44.45
M,7/17/1978,5,752.14,44.39
M,9/17/1978,5,1577.57,44.22
F,10/4/1978,5,632.37,44.17
F,10/28/1978,5,973.79,44.10
M,11/11/1978,5,1343.96,44.07
M,12/1/1978,5,1046.85,44.01
M,1/5/1979,5,965.87,43.92
M,2/15/1979,5,1024.78,43.80
F,3/8/1979,5,1112.41,43.75
F,7/19/1979,5,790.58,43.38
M,8/1/1979,5,619.82,43.35
F,8/2/1979,5,653.37,43.34
M,11/20/1979,5,1223.18,43.04
F,2/5/1980,5,1014.2,42.83
M,2/8/1980,5,704.94,42.82
F,2/29/1980,5,538.09,42.76
M,4/15/1980,5,745.52,42.64
M,6/2/1980,5,728.7,42.51
M,6/14/1980,5,1004.04,42.47
M,7/12/1980,5,515.53,42.40
M,8/5/1980,5,834.06,42.33
F,9/12/1980,5,1009.88,42.23
M,10/8/1980,5,984.26,42.16
M,12/10/1980,5,530.86,41.98
M,1/1/1981,5,526.7,41.93
M,1/30/1981,5,823.53,41.85
M,2/26/1981,5,1408.26,41.77
M,4/6/1981,5,975.45,41.67
F,6/4/1981,5,919.53,41.50
M,6/21/1981,5,525.2,41.46
F,8/18/1981,5,1112.59,41.30
F,8/27/1981,5,596,41.27
M,9/25/1981,5,559.85,41.20
M,11/5/1981,5,718.9,41.08
M,12/3/1981,5,736.32,41.01
M,12/10/1981,5,1012.6,40.99
F,1/6/1982,5,870.92,40.91
F,1/9/1982,5,756.49,40.90
F,2/17/1982,5,808.78,40.80
F,3/2/1982,5,944.18,40.76
M,3/21/1982,5,838.76,40.71
M,3/27/1982,5,679.86,40.69
M,4/5/1982,5,1310.83,40.67
F,4/20/1982,5,1607.2,40.63
F,4/22/1982,5,761.1,40.62
F,5/25/1982,5,801.49,40.53
F,6/25/1982,5,859.09,40.45
M,8/25/1982,5,681.96,40.28
M,9/7/1982,5,868.27,40.24
M,9/8/1982,5,1331.18,40.24
F,12/9/1982,5,834.84,39.99
M,12/17/1982,5,726.92,39.97
F,12/28/1982,5,728.88,39.94
F,12/30/1982,5,804.83,39.93
F,2/11/1983,5,921.18,39.81
M,3/22/1983,5,437.31,39.71
M,3/28/1983,5,1537.29,39.69
M,3/29/1983,5,1156.23,39.69
F,4/24/1983,5,607.7,39.62
M,4/25/1983,5,908.36,39.61
M,5/10/1983,5,918.78,39.57
F,5/19/1983,5,694.73,39.55
F,6/7/1983,5,819.83,39.50
F,6/10/1983,5,594.14,39.49
F,7/21/1983,5,798.45,39.38
M,8/3/1983,5,569.58,39.34
F,8/22/1983,5,1185.23,39.29
M,8/26/1983,5,850.75,39.28
M,9/5/1983,5,468.07,39.25
M,9/19/1983,5,1701.57,39.21
M,10/22/1983,5,523.6,39.12
F,11/17/1983,5,670.42,39.05
F,12/5/1983,5,448.62,39.00
M,12/7/1983,5,527.5,39.00
M,12/23/1983,5,910.08,38.95
F,12/30/1983,5,863.58,38.93
F,1/19/1984,5,817.21,38.88
M,3/15/1984,5,499.21,38.72
M,4/5/1984,5,1178.18,38.67
F,4/16/1984,5,930.34,38.64
M,5/28/1984,5,1421.26,38.52
M,7/4/1984,5,526.9,38.42
M,9/1/1984,5,663.82,38.26
F,10/3/1984,5,789.43,38.17
F,10/6/1984,5,1110.36,38.16
F,10/10/1984,5,1178.34,38.15
M,10/21/1984,5,861.46,38.12
F,12/11/1984,5,711.51,37.98
F,12/12/1984,5,709.14,37.98
F,12/13/1984,5,959.93,37.98
F,12/22/1984,5,704.09,37.95
M,1/1/1985,5,706.71,37.93
M,1/25/1985,5,742.04,37.86
F,1/29/1985,5,798.81,37.85
F,2/4/1985,5,1247.47,37.83
F,2/8/1985,5,859.46,37.82
M,2/13/1985,5,882.43,37.81
F,2/17/1985,5,1187.72,37.80
M,4/4/1985,5,585.11,37.67
F,5/28/1985,5,1071.04,37.52
F,7/2/1985,5,635.29,37.43
M,7/13/1985,5,805.29,37.40
F,9/1/1985,5,684.37,37.26
F,9/13/1985,5,738.81,37.23
F,9/14/1985,5,568.74,37.23
M,10/19/1985,5,692.3,37.13
F,10/27/1985,5,841.86,37.11
F,12/8/1985,5,583.21,36.99
M,12/20/1985,5,758.36,36.96
M,1/31/1986,5,1055.59,36.84
M,2/21/1986,5,765.5,36.79
M,3/2/1986,5,1008.32,36.76
M,3/20/1986,5,660.49,36.71
M,3/31/1986,5,627.08,36.68
M,5/4/1986,5,884.17,36.59
M,5/21/1986,5,1178.92,36.54
F,7/10/1986,5,771.08,36.41
M,7/15/1986,5,783.76,36.39
F,7/23/1986,5,722.22,36.37
F,9/12/1986,5,771.21,36.23
M,11/11/1986,5,813.2,36.07
M,11/12/1986,5,692.43,36.06
M,12/6/1986,5,1013.6,36.00
F,12/24/1986,5,974.36,35.95
F,1/7/1987,5,758.41,35.91
F,1/26/1987,5,944.02,35.86
M,3/1/1987,5,1069.93,35.76
M,3/10/1987,5,1138.54,35.74
F,3/20/1987,5,798.25,35.71
F,4/2/1987,5,1077.88,35.68
M,4/9/1987,5,690.62,35.66
F,5/7/1987,5,816.5,35.58
F,5/28/1987,5,993.97,35.52
M,6/14/1987,5,861.32,35.48
F,7/2/1987,5,763.74,35.43
M,7/10/1987,5,695.91,35.41
M,7/16/1987,5,879.79,35.39
M,8/24/1987,5,639.53,35.28
M,8/25/1987,5,690.31,35.28
M,9/21/1987,5,617.73,35.21
M,9/30/1987,5,462.28,35.18
M,10/20/1987,5,626.13,35.13
M,10/28/1987,5,820.84,35.10
F,11/11/1987,5,701.28,35.07
M,11/19/1987,5,751.28,35.04
M,3/7/1988,5,744.72,34.75
M,4/11/1988,5,1275.03,34.65
F,6/8/1988,5,659.87,34.49
M,6/28/1988,5,792.05,34.44
F,8/7/1988,5,709.41,34.33
F,9/19/1988,5,1020.61,34.21
F,9/25/1988,5,802.91,34.19
F,10/3/1988,5,1089.72,34.17
M,10/7/1988,5,1380.53,34.16
F,10/14/1988,5,898.69,34.14
M,12/29/1988,5,432.98,33.93
F,1/21/1989,5,929.93,33.87
F,2/4/1989,5,860.15,33.83
M,2/15/1989,5,949.44,33.80
F,3/17/1989,5,701.44,33.72
F,4/18/1989,5,947.84,33.63
M,4/19/1989,5,661.38,33.63
F,6/30/1989,5,817.89,33.43
F,8/7/1989,5,980.04,33.33
M,8/14/1989,5,842.07,33.31
M,10/6/1989,5,797.29,33.16
F,1/4/1990,5,810.84,32.92
M,1/14/1990,5,774.97,32.89
M,1/18/1990,5,541.63,32.88
F,4/3/1990,5,1082.9,32.67
M,5/18/1990,5,1074.12,32.55
F,6/1/1990,5,747.05,32.51
M,6/21/1990,5,899.94,32.46
F,8/17/1990,5,1001.34,32.30
M,8/18/1990,5,989.8,32.30
M,8/29/1990,5,972.08,32.27
F,9/2/1990,5,1092.67,32.26
M,9/18/1990,5,1430.11,32.21
F,10/19/1990,5,658.57,32.13
M,12/5/1990,5,899.01,32.00
M,1/13/1991,5,1145.36,31.89
F,11/30/1950,0,586.97,72.01
F,9/13/1963,0,1177.47,59.23
M,3/28/1974,0,1674.83,48.69
M,4/8/1976,0,693.17,46.66
F,10/16/1978,0,928,44.14
F,6/10/1979,0,1031.67,43.49
F,11/8/1979,0,697.12,43.07
M,2/26/1983,0,1270,39.77
F,10/11/1983,0,944.24,39.15
M,8/7/1984,0,928.32,38.33
M,10/2/1985,0,2752.75,37.18
F,2/10/1986,0,1035.37,36.82
F,1/6/1991,0,50.41,31.91
M,4/20/1948,1,1075.16,74.62
M,3/20/1951,1,770,71.71
F,10/17/1960,1,1516.07,62.13
F,12/17/1961,1,1315.81,60.97
M,4/23/1964,1,1401.86,58.62
F,12/28/1965,1,998.44,56.94
M,8/27/1967,1,825.26,55.27
F,11/25/1968,1,471.89,54.03
M,11/8/1972,1,1090.54,50.07
F,7/9/1975,1,911.23,47.41
M,3/15/1976,1,492.37,46.72
M,1/30/1978,1,671.59,44.85
M,10/11/1978,1,717.49,44.15
F,12/10/1978,1,778.02,43.99
M,2/10/1981,1,948.59,41.82
M,4/19/1981,1,652.72,41.63
F,3/14/1982,1,1314.31,40.73
M,12/8/1982,1,421.95,39.99
F,10/28/1983,1,623.02,39.10
F,11/29/1983,1,1418.99,39.02
M,6/4/1984,1,969.45,38.50
M,8/27/1984,1,1082.08,38.27
F,2/19/1985,1,681.96,37.79
F,9/1/1985,1,770.22,37.26
F,9/7/1985,1,948.4,37.24
M,12/27/1985,1,798.41,36.94
M,3/11/1987,1,650.37,35.74
F,7/13/1944,2,1001.05,78.39
M,1/17/1957,2,1140.59,65.88
M,11/15/1965,2,706.51,57.06
M,10/15/1970,2,1176.01,52.14
M,11/25/1974,2,1031.04,48.03
M,8/2/1976,2,1002.06,46.34
F,1/17/1979,2,1418.87,43.88
F,6/10/1979,2,1018.2,43.49
F,11/19/1980,2,862.6,42.04
M,5/12/1981,2,16.53,41.57
F,10/15/1981,2,912.8,41.14
F,8/16/1982,2,1101.92,40.30
M,8/14/1983,2,1022.87,39.31
F,7/11/1985,2,536.55,37.40
F,11/26/1985,2,806.8,37.03
F,3/16/1987,2,729.23,35.72
M,12/28/1989,2,965.48,32.94
M,8/7/1948,3,1784.28,74.33
M,6/4/1956,3,663.14,66.50
M,7/27/1968,3,690.31,54.36
M,4/9/1974,3,618.75,48.66
M,8/1/1976,3,1019.33,46.34
M,7/6/1978,3,985.54,44.42
F,9/11/1978,3,752.62,44.23
M,7/13/1979,3,1602.11,43.40
F,2/25/1981,3,1032.84,41.78
M,7/21/1982,3,779.42,40.38
F,7/31/1982,3,945.98,40.35
M,8/13/1982,3,759.51,40.31
F,8/18/1985,3,994.49,37.30
F,12/4/1987,3,847.9,35.00
M,9/19/1989,3,1324.74,33.21
F,10/30/1955,4,759.53,67.10
M,7/4/1973,4,596.82,49.42
M,3/4/1978,4,3012.35,44.76
M,11/29/1983,4,821.23,39.02
M,7/28/1984,4,641.69,38.35
F,8/20/1984,4,901.07,38.29
F,11/25/1984,4,665.87,38.03
M,3/17/1988,4,995.54,34.72
M,8/5/1988,4,1001.3,34.33
M,1/14/1989,4,859.66,33.89
M,7/2/1990,4,873.51,32.43
M,7/9/1992,4,559.46,30.41
F,4/24/1928,5,950.94,94.61
F,4/12/1934,5,595.8,88.65
M,8/13/1935,5,1801.86,87.31
M,12/8/1936,5,948.72,85.99
M,10/24/1938,5,1074.92,84.12
M,10/29/1939,5,991.52,83.10
M,5/29/1941,5,999.75,81.52
M,2/26/1943,5,871.52,79.77
M,11/12/1943,5,636.32,79.06
F,12/31/1945,5,519.58,76.93
F,6/7/1946,5,870.64,76.50
F,11/3/1947,5,736.44,75.09
F,3/8/1948,5,1327.38,74.74
M,7/13/1949,5,837.44,73.40
M,8/19/1949,5,640.86,73.30
F,12/6/1949,5,1224.6,73.00
F,3/7/1950,5,932.17,72.75
M,1/23/1951,5,958.94,71.87
F,4/26/1952,5,620.96,70.61
M,5/3/1952,5,1257.85,70.59
M,5/27/1952,5,721.88,70.52
F,8/24/1952,5,609.39,70.28
F,9/3/1952,5,877.57,70.25
M,2/21/1953,5,797.9,69.79
F,7/8/1954,5,589.31,68.41
M,9/16/1954,5,990.1,68.22
M,6/14/1956,5,888.86,66.47
M,11/28/1956,5,860.18,66.02
F,7/28/1957,5,816.56,65.36
M,5/10/1958,5,1476.09,64.57
M,5/31/1958,5,749.88,64.52
F,1/9/1959,5,719.14,63.90
M,7/11/1959,5,782.52,63.40
F,7/19/1959,5,1875.69,63.38
F,7/27/1959,5,1147.32,63.36
F,9/20/1960,5,1351.31,62.21
F,10/19/1960,5,720.34,62.13
F,12/28/1960,5,454.06,61.93
M,3/1/1962,5,1163.27,60.76
M,5/16/1962,5,393.18,60.56
M,9/6/1962,5,1558.54,60.25
M,11/7/1962,5,453.5,60.08
M,8/16/1963,5,817.43,59.30
F,12/15/1963,5,960.27,58.97
F,1/18/1964,5,953.68,58.88
F,6/28/1964,5,2001.53,58.44
F,10/7/1964,5,1487,58.16
F,11/1/1964,5,600.58,58.09
F,2/8/1965,5,486.98,57.82
M,5/12/1965,5,823.76,57.57
F,1/30/1966,5,614.69,56.85
F,3/5/1966,5,885.11,56.75
M,5/4/1966,5,991.51,56.59
M,5/20/1966,5,677.89,56.55
F,4/23/1967,5,680.78,55.62
F,9/20/1967,5,726.3,55.21
F,12/14/1967,5,570.08,54.98
F,2/9/1968,5,796.9,54.82
M,11/14/1969,5,1141.7,53.06
M,6/17/1970,5,782.6,52.47
F,7/15/1970,5,495.42,52.39
M,11/7/1970,5,1790.76,52.08
F,11/3/1971,5,782.41,51.09
F,1/6/1972,5,743.43,50.91
F,5/15/1972,5,523.03,50.56
F,7/1/1972,5,2200.75,50.43
M,10/1/1972,5,734.88,50.18
M,10/24/1972,5,1194.24,50.11
F,11/29/1972,5,582.39,50.01
M,3/2/1973,5,1661.13,49.76
F,6/12/1973,5,554.37,49.48
M,8/3/1974,5,805.18,48.34
F,8/8/1974,5,833.72,48.33
M,10/15/1974,5,926.82,48.14
M,12/22/1975,5,1025.99,46.95
F,1/4/1976,5,1367.84,46.92
M,5/9/1976,5,973.45,46.57
M,6/27/1976,5,818.93,46.44
M,1/25/1977,5,541.77,45.86
M,3/6/1977,5,919.27,45.75
M,5/23/1977,5,731.15,45.54
M,8/16/1977,5,526.76,45.30
M,9/15/1977,5,1049.65,45.22
M,9/26/1977,5,530.12,45.19
M,11/2/1977,5,889.8,45.09
F,2/15/1978,5,679.84,44.80
F,4/24/1978,5,1216.33,44.62
F,9/14/1979,5,616.28,43.23
F,4/28/1980,5,1010.5,42.60
M,7/23/1980,5,597.75,42.37
M,8/19/1980,5,829.8,42.29
F,11/9/1980,5,1106.26,42.07
M,11/13/1980,5,700.67,42.06
M,12/29/1980,5,777.88,41.93
M,3/16/1981,5,932.53,41.72
M,3/27/1981,5,40.68,41.69
F,5/27/1981,5,847.59,41.53
M,7/15/1981,5,805.6,41.39
M,7/29/1981,5,648.12,41.35
M,7/31/1981,5,1265.2,41.35
F,9/7/1981,5,745.09,41.24
F,5/19/1982,5,490.7,40.55
F,6/14/1982,5,562.95,40.48
F,7/6/1982,5,639.22,40.42
M,7/20/1982,5,1241.33,40.38
F,9/9/1982,5,500.72,40.24
F,9/22/1982,5,763.98,40.20
F,3/25/1983,5,1040.28,39.70
M,4/2/1983,5,571.35,39.68
M,4/6/1983,5,689.46,39.67
F,5/13/1983,5,809.6,39.56
M,7/9/1983,5,757.01,39.41
F,9/24/1983,5,684.12,39.20
F,12/8/1983,5,1079.01,38.99
M,1/21/1984,5,1188.87,38.87
F,2/18/1984,5,721.49,38.79
F,3/7/1984,5,655.25,38.75
F,4/3/1984,5,818.97,38.67
M,5/4/1984,5,666.57,38.59
F,6/1/1984,5,595.6,38.51
F,7/6/1984,5,690.34,38.41
M,9/30/1984,5,767.97,38.18
F,12/10/1984,5,708.8,37.98
M,3/13/1985,5,1106.36,37.73
M,3/24/1985,5,739.15,37.70
M,3/30/1985,5,463.78,37.69
F,6/28/1985,5,1182.01,37.44
M,7/15/1985,5,855.88,37.39
F,10/1/1985,5,637.67,37.18
M,12/2/1985,5,1292.92,37.01
M,12/25/1985,5,788.3,36.95
F,4/22/1986,5,735.06,36.62
M,7/1/1986,5,450.92,36.43
M,7/21/1986,5,684.83,36.38
F,2/4/1987,5,504.25,35.83
M,5/12/1987,5,598.63,35.57
F,5/17/1987,5,804.1,35.55
F,7/8/1987,5,897.97,35.41
M,11/7/1987,5,765.1,35.08
F,3/17/1988,5,654.27,34.72
F,7/25/1988,5,459.14,34.36
M,12/12/1988,5,486.71,33.98
M,1/26/1989,5,1140.05,33.86
F,12/20/1989,5,539.58,32.96
F,4/14/1990,5,950.47,32.64
F,5/2/1990,5,844.93,32.59
F,5/31/1990,5,697.49,32.52
F,2/18/1937,0,568.33,85.79
F,2/28/1946,0,1104.98,76.77
M,1/17/1947,0,989.9,75.88
M,8/6/1948,0,849.62,74.33
M,7/27/1951,0,1359.39,71.36
M,2/25/1953,0,635,69.78
M,4/4/1954,0,952.99,68.67
F,8/18/1954,0,740.54,68.30
F,9/6/1956,0,779.19,66.24
F,8/26/1957,0,653.9,65.28
F,11/22/1960,0,1443.48,62.03
F,1/27/1962,0,550.13,60.85
M,6/30/1963,0,1409.23,59.43
F,10/10/1963,0,752.67,59.15
M,4/22/1964,0,524.52,58.62
F,8/29/1964,0,1147.25,58.27
F,9/27/1965,0,528.89,57.19
F,7/15/1966,0,1292.43,56.39
M,6/16/1967,0,1164.05,55.47
M,10/8/1968,0,1625.75,54.16
M,4/15/1970,0,1016.48,52.64
M,1/13/1971,0,797.95,51.89
M,6/14/1971,0,1223.51,51.48
M,10/13/1971,0,1324.43,51.15
F,2/12/1972,0,656.68,50.81
F,1/23/1974,0,698.66,48.87
F,7/19/1974,0,1078.51,48.38
F,10/16/1976,0,758.75,46.13
F,10/16/1978,0,883.88,44.14
M,5/27/1979,0,1036.2,43.53
F,7/15/1979,0,707.69,43.39
M,7/29/1979,0,728.99,43.35
M,8/15/1979,0,804.79,43.31
F,6/2/1980,0,854.7,42.51
F,8/2/1983,0,989.04,39.34
M,11/30/1985,0,1104.97,37.01
F,2/15/1987,0,1058.8,35.80
F,2/20/1987,0,921.62,35.79
M,6/23/1988,0,479.69,34.45
M,10/14/1988,0,1062.54,34.14
F,6/29/1989,0,1062.41,33.44
M,12/18/1989,0,1198.97,32.97
F,11/21/1990,0,805.4,32.04
F,2/5/1991,0,1291.19,31.83
F,4/30/1992,0,1451.95,30.60
F,6/14/1993,0,1693.45,29.48
F,1/14/1927,1,784.62,95.89
F,1/30/1945,1,1386.92,77.85
F,2/10/1947,1,562.14,75.82
F,8/31/1948,1,1344.62,74.26
F,2/19/1950,1,1586.12,72.79
M,9/27/1950,1,883.73,72.19
M,2/18/1953,1,699.47,69.79
M,11/30/1953,1,1191.84,69.01
F,8/2/1955,1,950.89,67.34
M,11/15/1955,1,2408.58,67.06
F,12/16/1955,1,1976.88,66.97
M,2/23/1956,1,1081.9,66.78
F,7/16/1956,1,1852.05,66.39
F,12/24/1957,1,1178.15,64.95
F,1/2/1958,1,1001.49,64.92
F,2/12/1958,1,1928.72,64.81
F,12/12/1958,1,2102.87,63.98
F,4/17/1959,1,5428.64,63.64
F,7/7/1959,1,459.87,63.41
F,10/7/1959,1,1529.2,63.16
F,10/22/1959,1,1118.29,63.12
M,3/3/1960,1,598.61,62.76
F,2/8/1961,1,1102.52,61.82
F,12/2/1961,1,1175.23,61.01
F,12/20/1961,1,614.29,60.96
M,1/1/1964,1,471.5,58.93
F,2/19/1965,1,840.54,57.79
F,8/8/1965,1,1219.64,57.33
M,8/25/1965,1,1115.91,57.28
M,9/21/1965,1,1080.91,57.21
F,3/21/1967,1,1010.28,55.71
M,10/15/1967,1,944.44,55.14
M,2/23/1968,1,1215.24,54.78
M,10/17/1968,1,2043.43,54.13
M,1/7/1969,1,828.74,53.91
M,1/26/1969,1,1214.55,53.86
M,7/26/1970,1,633.83,52.36
M,1/1/1971,1,921.24,51.93
M,6/6/1971,1,630.75,51.50
F,12/30/1972,1,895.37,49.93
F,6/15/1973,1,925.39,49.47
F,12/11/1973,1,824.08,48.98
F,5/22/1974,1,1450.85,48.54
M,6/8/1974,1,2059.42,48.49
M,7/31/1974,1,2141.01,48.35
M,12/3/1974,1,1142.89,48.01
M,1/26/1975,1,698.72,47.86
F,6/20/1975,1,824.74,47.46
F,12/13/1975,1,539.77,46.98
M,2/7/1976,1,1160.45,46.82
M,11/19/1976,1,608.86,46.04
M,11/28/1976,1,746.12,46.02
F,2/25/1977,1,937.15,45.78
M,9/12/1977,1,1419.41,45.23
M,3/24/1978,1,1242.85,44.70
M,10/9/1978,1,819.86,44.16
M,11/4/1978,1,779.19,44.09
M,5/17/1980,1,1333.8,42.55
M,9/28/1980,1,1498.87,42.18
M,10/23/1980,1,954.44,42.12
F,3/2/1981,1,1113.19,41.76
M,5/24/1981,1,1830.75,41.53
M,10/22/1981,1,975.87,41.12
M,12/18/1981,1,735.36,40.97
M,10/7/1982,1,477.78,40.16
M,7/26/1983,1,659.84,39.36
F,8/29/1983,1,1142,39.27
F,9/2/1983,1,1615.01,39.26
M,9/5/1983,1,1101.61,39.25
M,9/23/1983,1,1074.79,39.20
M,1/5/1984,1,787.46,38.92
M,1/17/1984,1,650.16,38.88
F,1/24/1984,1,847.58,38.86
F,1/30/1984,1,757.08,38.85
F,3/3/1984,1,518.7,38.76
F,4/9/1984,1,1676.63,38.66
F,7/31/1984,1,1106.29,38.35
F,12/5/1984,1,673.67,38.00
M,1/19/1985,1,957.26,37.88
M,5/14/1985,1,823.94,37.56
F,6/25/1985,1,1410.01,37.45
M,7/20/1985,1,883.19,37.38
F,3/11/1986,1,1215.92,36.74
M,12/31/1986,1,2812,35.93
M,1/7/1987,1,898.18,35.91
M,6/28/1987,1,817.35,35.44
F,10/28/1987,1,1709.74,35.10
F,10/30/1987,1,1239.25,35.10
F,3/14/1988,1,1264.31,34.73
M,1/13/1989,1,943.2,33.89
F,3/16/1989,1,1020.58,33.72
F,3/22/1989,1,1225.31,33.71
M,6/11/1989,1,737.2,33.49
M,8/1/1989,1,708.03,33.35
M,10/2/1989,1,594.13,33.18
F,1/10/1990,1,1462.44,32.90
F,3/12/1991,1,1380.46,31.73
F,2/8/1993,1,1384.66,29.82
F,1/7/1934,2,849,88.91
F,6/20/1938,2,2436.41,84.46
F,3/17/1940,2,1085.73,82.72
M,4/22/1947,2,709.16,75.62
M,3/22/1949,2,2268.16,73.71
M,5/30/1949,2,1313.5,73.52
M,3/18/1950,2,2361.72,72.72
M,9/4/1950,2,488.02,72.25
M,5/4/1953,2,1024.77,69.59
F,5/29/1955,2,700.75,67.52
M,1/8/1956,2,533.29,66.91
M,7/21/1956,2,1075.77,66.37
M,11/20/1956,2,2791.44,66.04
M,12/25/1956,2,1327.55,65.94
F,8/9/1957,2,662.29,65.32
M,10/6/1957,2,2147.72,65.16
M,6/5/1958,2,2631.21,64.50
F,10/26/1958,2,856.19,64.11
M,1/2/1959,2,2824.69,63.92
M,5/4/1961,2,735.4,61.59
F,6/29/1961,2,969.81,61.44
F,10/17/1962,2,1308.61,60.13
M,6/4/1963,2,2038.21,59.50
M,6/15/1964,2,1643.98,58.47
F,10/22/1965,2,955.34,57.12
F,5/5/1966,2,2998.77,56.59
F,5/23/1967,2,2362.24,55.54
M,5/23/1967,2,938.94,55.54
M,11/24/1967,2,2064.97,55.03
F,3/13/1968,2,1127.22,54.73
M,11/26/1968,2,1008.82,54.02
M,12/2/1968,2,1042.07,54.01
F,6/9/1970,2,923.99,52.49
M,8/12/1970,2,3506.65,52.32
M,10/1/1970,2,875.81,52.18
M,11/10/1970,2,1919.84,52.07
F,9/16/1971,2,848.21,51.22
M,10/30/1971,2,1031.94,51.10
F,4/23/1973,2,1053.15,49.62
F,4/27/1973,2,667.99,49.61
F,7/21/1973,2,732.79,49.38
F,3/18/1975,2,921.38,47.72
F,1/3/1976,2,752.02,46.92
F,7/13/1977,2,1410.78,45.40
M,1/14/1979,2,1222.7,43.89
M,11/14/1979,2,863.34,43.06
F,12/18/1979,2,814.18,42.97
F,12/30/1980,2,656.8,41.93
M,1/21/1981,2,826.14,41.87
M,5/18/1981,2,889.66,41.55
F,9/30/1981,2,1131.42,41.18
M,4/27/1982,2,1125.16,40.61
F,7/23/1982,2,1171.28,40.37
M,10/9/1982,2,1272.42,40.16
M,2/7/1983,2,1519.23,39.82
M,2/18/1983,2,916.96,39.79
M,6/9/1983,2,1136.62,39.49
M,6/22/1983,2,872.75,39.46
F,6/29/1984,2,2130.91,38.43
F,7/29/1984,2,763.15,38.35
M,9/23/1984,2,1119.52,38.20
M,12/30/1984,2,814.47,37.93
M,7/1/1985,2,1857.28,37.43
F,4/15/1986,2,891.72,36.64
M,5/12/1986,2,795.01,36.57
M,7/3/1987,2,616.28,35.43
F,7/30/1987,2,931.29,35.35
M,10/22/1987,2,15.83,35.12
F,7/12/1988,2,1322.76,34.40
M,7/13/1988,2,824.78,34.39
F,8/3/1988,2,881.33,34.34
M,8/4/1988,2,1073.04,34.33
M,10/10/1988,2,1383.84,34.15
F,1/6/1989,2,784.65,33.91
F,3/10/1989,2,652.47,33.74
M,5/22/1989,2,1295.07,33.54
F,6/17/1989,2,706.18,33.47
F,7/1/1989,2,1378.79,33.43
F,9/6/1989,2,883.04,33.25
M,12/18/1990,2,1071.78,31.97
M,11/23/1943,3,4834.76,79.03
M,9/19/1945,3,721.85,77.21
M,7/24/1947,3,3289.65,75.37
M,7/14/1952,3,2067.74,70.39
M,11/6/1952,3,1176.49,70.08
F,1/2/1953,3,1355.03,69.92
F,11/19/1953,3,595.13,69.04
F,3/25/1954,3,1529.61,68.70
F,11/24/1954,3,1608.55,68.03
M,11/25/1954,3,837.26,68.03
M,8/7/1955,3,1188.83,67.33
F,7/9/1957,3,913.2,65.41
F,4/2/1958,3,1355.41,64.68
M,4/17/1958,3,1887.23,64.64
M,4/5/1961,3,1266,61.67
F,10/4/1961,3,639.62,61.17
M,4/13/1962,3,1787.7,60.65
F,4/25/1962,3,612.96,60.61
F,2/12/1963,3,853.15,59.81
F,6/14/1963,3,1144.25,59.48
M,7/6/1963,3,840.61,59.42
M,10/1/1963,3,631.37,59.18
M,3/21/1964,3,635.38,58.71
M,8/13/1964,3,2528.99,58.31
M,11/16/1964,3,369.41,58.05
M,9/22/1966,3,720.7,56.20
F,2/17/1967,3,874.41,55.80
F,6/25/1968,3,3812.69,54.44
M,8/21/1969,3,1382.45,53.29
F,12/9/1969,3,1954.7,52.99
F,8/27/1970,3,2017.86,52.27
F,11/19/1970,3,873.04,52.04
M,9/8/1971,3,3252.19,51.24
M,12/9/1971,3,856.32,50.99
M,4/2/1972,3,1773.88,50.67
F,10/17/1972,3,669.65,50.13
M,2/2/1973,3,1113.46,49.84
F,4/7/1973,3,1520.77,49.66
F,4/19/1973,3,1327.35,49.63
M,2/17/1974,3,1328.83,48.80
M,3/14/1974,3,781.52,48.73
F,6/8/1974,3,822.68,48.49
F,5/6/1975,3,1104.69,47.58
F,2/24/1977,3,1347.96,45.78
F,8/12/1977,3,829.37,45.32
F,4/6/1978,3,861.63,44.67
M,1/3/1979,3,1233.02,43.92
F,1/26/1979,3,637.85,43.86
F,2/3/1979,3,765.7,43.84
F,10/30/1979,3,1453.37,43.10
F,12/22/1979,3,907.23,42.95
F,2/24/1981,3,953.82,41.78
M,5/20/1981,3,605.95,41.55
F,8/8/1981,3,1830.57,41.33
F,1/17/1982,3,1473.04,40.88
F,5/25/1982,3,862.94,40.53
M,10/1/1982,3,697.65,40.18
M,1/29/1983,3,799.68,39.85
M,3/19/1983,3,2042.15,39.72
F,3/27/1983,3,1364.7,39.69
F,9/7/1983,3,855.17,39.24
F,4/1/1985,3,445.54,37.68
F,6/23/1985,3,549.28,37.45
M,7/1/1985,3,3504.39,37.43
F,3/2/1986,3,963.9,36.76
M,4/7/1986,3,1273.11,36.66
F,5/27/1987,3,1552.38,35.53
F,10/10/1987,3,931.78,35.15
F,7/4/1988,3,1541.84,34.42
M,9/1/1988,3,830.4,34.26
